smiles,charge_diff,tpsa,rotatable_bonds,num_rings,score
CCCNC1=NC=NC1,0.5332444761795385,36.75,3.0,1.0,3
C1NCC(N)C=CN(CC=C1C(=O)C)C,0.5332425616488836,58.36,4.0,1.0,3
C1C(N)(C)N1C=O,0.5327985265023698,46.1,2.0,1.0,3
C1=CNC1NOOC,0.5323894995258482,42.519999999999996,4.0,1.0,3
CCC=C(N(N(C)C=O)C=O)C(CCC1=O)C1,0.531990726091214,57.690000000000005,5.0,1.0,3
C1CC1=C.N=COCC=NNCCC=C,0.5317285038877132,57.47,6.0,1.0,3
CCC1C(=N)N(O)NN1C,0.5315860368437556,62.59000000000001,4.0,1.0,3
CC=C1C=CC1N(O)C=O,0.5312190970970809,40.54,3.0,1.0,3
CC1=C2C=C2CN1C=O.CCNCCC,0.5307179562267466,32.34,6.0,2.0,3
C1CONC1CCOCC=O,0.5290550099036231,47.56,5.0,1.0,3
CC1N(OCN1)O,0.5288592843836394,44.730000000000004,2.0,1.0,3
CC1CN=CN1OCOC,0.5286819432580517,34.06,5.0,1.0,3
CC(O1)OC1N,0.5284418788560002,44.480000000000004,2.0,1.0,3
CN(C)CC(=O)N.CC1=C=C1C=O,0.5282434037168774,63.4,6.0,1.0,3
CCCNCOC1CC=NN1,0.5279365908326751,45.65,6.0,1.0,3
C1NC(=O)C1C.CCCCCC=O,0.5275352272725642,46.17,6.0,1.0,3
CC=C=CCNNC=O.CNC1CCC#C1,0.5275084214451884,53.16,6.0,1.0,3
CC=C(NC=CCC=O)C1=C=CC=NC1=C,0.5271264361281225,41.46,6.0,1.0,3
C1CCC(=O)C=C1N(CCC=O)CC=C=C=C=C,0.5268397686918092,37.38,6.0,1.0,3
CN=CC(C1=NC12)O2,0.5265689154075215,33.95,2.0,2.0,3
O=CC=CNC1OC1,0.5264265508932866,41.63,3.0,1.0,3
CCCCNC1CCC1C(C=CC=CC=CC2=CC#CN)C2,0.5256584721390591,38.05,6.0,2.0,3
C1OC2CC2(C1C)ON,0.5255736951406003,44.480000000000004,3.0,2.0,3
C1OCCCC=CNC=N1.CCCCNC=O,0.5254858086115526,62.72,4.0,1.0,3
CCC=C1NC1(C#N)C,0.5254396512702122,45.730000000000004,3.0,1.0,3
CCC1=C(N1)CCCC=O,0.5254278074989092,39.010000000000005,6.0,1.0,3
NCOC1NC=CC=C1,0.5253415037863711,47.28,3.0,1.0,3
CC(=O)CCN1OC(CCN1C=O)C2=CC=CC=C2C,0.5253270921750297,49.85,6.0,2.0,3
COC1CNCO1,0.5252869939768472,30.49,2.0,1.0,3
CC(=O)C1CC1.CC2(C)CCC2O,0.5249788486993053,37.3,5.0,2.0,3
COCC(C=CC1CC1=O)C=O,0.5243236693803798,43.370000000000005,6.0,1.0,3
COC1C=CC=CN=CS(C)=CC(C2=O)C21,0.524215629738134,38.66,3.0,2.0,3
COCC(CC1=O)C=CC1CCN,0.5240079569586339,52.32,6.0,1.0,3
CC1OCCOC1C=O,0.5238775701761895,35.53,2.0,1.0,3
CNC(CC)(O1)C1C.C2CCCOC2C,0.5234873917302378,33.79,6.0,2.0,3
O=CCCC1OC1C#N,0.5234698367597524,53.39,3.0,1.0,3
CCC1=C=CNN1C=O,0.5233979386838857,32.34,2.0,1.0,3
CCC(COON1)C1=O,0.5232970031034766,47.56,2.0,1.0,3
C1CC(C)NC1=O.CCCC=O,0.5231814803756226,46.17,4.0,1.0,3
C1OCC1CNCC=CC=CC=O,0.5229282575132992,38.33,6.0,1.0,3
CCC(=O)NCC1NC1.CCC=O,0.5226855051600531,68.11000000000001,6.0,1.0,3
C1=CCC=C1N.C2CN2COCC,0.5225686414039042,38.26,5.0,2.0,3
NCNC(=N1)C1,0.5225644504106552,50.41,2.0,1.0,3
CON=CC(C1)=CN=C=CC1N=O,0.5220709970689993,63.38,4.0,1.0,3
CC1(N=NOC1)C,0.5219311892878409,33.95,2.0,1.0,3
CC(C)NC1NC=NC1C=O,0.5214551419148962,53.49,5.0,1.0,3
O=CCC=CC=CC=CN=CC1=CN1C=O,0.5209437394544623,49.51,6.0,1.0,3
CC1NN(C=O)C1C(=O)CC=NC=C,0.5209396701817717,61.77,5.0,1.0,3
NC(C)C1=C=C=CC=C1NC2CO2,0.520253919677841,50.58,5.0,2.0,3
C1C(=O)N(CC)C1=O,0.5201476117176048,37.38,2.0,1.0,3
CC=CNNOC1CNNO1,0.5200903559553856,66.58,5.0,1.0,3
CC=CC=C(C=O)NC1OCCCC1=C,0.5200864421160705,38.33,5.0,1.0,3
O=C1CC1CNNC=O,0.5200683966563888,58.2,3.0,1.0,3
C1=CC(C)N1CCON,0.520019728260454,38.49,5.0,1.0,3
CC1CC(=O)N1NC=O,0.5199215977395796,49.410000000000004,2.0,1.0,3
NCOC1C#C1,0.5197705085503086,35.25,3.0,1.0,3
CC1ON(O)N1C=O,0.5197154762594521,53.010000000000005,2.0,1.0,3
OC1NC2(O)CC=CC12.C=O,0.5196867747739706,69.56,2.0,2.0,3
O=CCCC(N)C1ONC=CC1=C,0.5196261916394653,64.35000000000001,5.0,1.0,3
CCOC1COC12CCCN2,0.5191847068116663,30.490000000000002,3.0,2.0,3
C=C(N=C=C=CCCCN1NCCC2OCC)C2C=CC1C,0.5188709790272867,36.86,4.0,2.0,3
CC1CC1CCON=O,0.5187307010462648,38.66,5.0,1.0,3
CCCCCC1ONC(=O)C1,0.5184722844374019,38.33,5.0,1.0,3
O=CCC1CC2CC2O1.OCCCC#CC,0.5184178625720214,46.53,5.0,2.0,3
OC1NC(=C)CN1C=O.CCC=O,0.5181895021903891,69.64,3.0,1.0,3
N1=CCCOC1.CCOCCC=O,0.5178296778811989,47.89,5.0,1.0,3
C1OCCCCCCC=C1C(NCCC=C)C=O,0.5177295627003153,38.33,6.0,1.0,3
C12CCC1N=C2.OCOC(=O)CC,0.5177263214977472,58.89,4.0,2.0,3
O1CCNC1(CC)N,0.5176146481117494,47.28,3.0,1.0,3
C1C2OCCN1ONCCCCN2CCC=O,0.5170789661749778,54.040000000000006,3.0,2.0,3
CC=COC(C1C=NC)CC1.O,0.5170292795620445,53.09,5.0,1.0,3
CN=CCC1OCNO1,0.5167000981896437,42.849999999999994,3.0,1.0,3
O1C(N)C1COC,0.5165284708422869,47.78,4.0,1.0,3
O=C(C1O)CCN1.CC=O,0.5164831792077801,66.4,2.0,1.0,3
O1CCCCCOC1N.CC(C)CC=O,0.516322053460596,61.550000000000004,5.0,1.0,3
CCC=O.OCC(C)C1C=C1,0.515279176923541,37.3,6.0,1.0,3
C=CNC1=CN1CC#N,0.5148369734337189,38.83,3.0,1.0,3
CCC=C1CC(=O)C1=O,0.514673906290601,34.14,2.0,1.0,3
CC1=CC(O)C1=NC.[C@H1]=CCC=O,0.51454023484959,49.660000000000004,5.0,1.0,3
CC(C1)C=CC=C1CON=O,0.514532789263968,38.66,4.0,1.0,3
OCCN1NCOCC1.O=CCC,0.5135188544712657,61.800000000000004,5.0,1.0,3
CC1CC(=O)N1NC,0.5134365204843557,32.34,3.0,1.0,3
C1OC=CC=C1C.NC=CC=CC=CC,0.5130356163153537,35.25,5.0,1.0,3
O=CC1NCC1OCCC#N,0.5128479687505444,62.12,4.0,1.0,3
O=CC(=O)C=C(C=C)C1=C=C=CC=C1,0.5125433858238111,34.14,4.0,1.0,3
O1CCCOC=CC1O.C=CC=O,0.5122978511791192,55.76,2.0,1.0,3
O=CC(=O)C=CC=CC1=C=C1CN=O,0.511902650007728,63.57,6.0,1.0,3
C1=C=C1N=CCCC(=O)N2CCCN2CC=CC#C,0.5117654728446236,35.910000000000004,6.0,2.0,3
O=C.NC=CC=CC=C1NC1,0.5109797910237893,65.03,3.0,1.0,3
C1CC=C(CC=O)ON(C)OC=CC=CC#CC1,0.5105885764427085,38.769999999999996,3.0,1.0,3
O=C(C)C1CC=CN=CCCCC=C=C=C=C1C=CCC2OC2,0.5105337172622435,41.96,5.0,2.0,3
NC1OC(C)CCN1C,0.5100527203825027,38.49,3.0,1.0,3
O=CCOC1CCC2N=C21,0.5099320843286026,38.66,3.0,2.0,3
O=C1CC1=NONC=CC=O,0.5090988959575482,67.75999999999999,4.0,1.0,3
OC1CC=CNC1C.CCN2CC2C,0.5086898631215009,35.269999999999996,5.0,2.0,3
O=CCC1CNCCC1C#CC=O,0.5086524660592826,46.17,2.0,1.0,3
C=C(C)CC1CCNC1.C=CC=C2CC=NC=CNC2,0.5080940808458196,36.42,4.0,2.0,3
COCC1CCCCOCN1,0.5079126946699616,30.490000000000002,3.0,1.0,3
O=C1CC1CC=N.CCC2=CC2N,0.5075283666404221,66.94,5.0,2.0,3
COCCCC1CN1,0.5072790377478658,31.17,5.0,1.0,3
C=CCNC1CCOCC1C=O,0.5070323275816606,38.33,4.0,1.0,3
CN(C=O)NC1CC1,0.506619547230214,32.34,3.0,1.0,3
O=CCNCC1CC2CC2O1,0.5066092974788147,38.33,4.0,2.0,3
C1CCC1CN(N)C=O,0.506224623218354,46.33,3.0,1.0,3
C1COC(C(C)NCC1CC(C)=CC=O)C#C,0.5061663473671909,38.33,5.0,1.0,3
O=CCCC1=C=CC=C2CCOCC2CCN=C1CC=O,0.5059531127045467,55.73,5.0,2.0,3
C1OCC(C1C=O)C=O,0.5056033130355608,43.370000000000005,2.0,1.0,3
C1CCNC1(COC)NCC,0.5054724779720758,33.29,6.0,1.0,3
C1OCCN1NCC=O,0.5054411811919846,41.57,3.0,1.0,3
COCOC1C(C)NC1C=O,0.5050328717341569,47.56,6.0,1.0,3
O1OCCCC1NC.CNC=O,0.5048385263977059,59.59,3.0,1.0,3
CC=O.C=CC1C(O)C=CC=C1,0.5044950235437153,37.3,3.0,1.0,3
CCCC1NC(C)NN1C=O,0.504413166827827,44.37,4.0,1.0,3
CCC1CCN(N1)C=O,0.5037038658203992,32.34,2.0,1.0,3
CC1OCC1=NCOCC,0.5035066991625119,30.82,5.0,1.0,3
C=1CC=1C(=O)C=N,0.5034399207179323,40.92,2.0,1.0,3
C1C(CC=NN)N1CC,0.5029981830834902,41.38999999999999,5.0,1.0,3
C1C=C2C=CN1C2OCN=CN=O,0.5029236400730203,54.26,3.0,2.0,3
N=CC1CCCC1NC,0.5028676679340256,35.88,3.0,1.0,3
CNC1CC=COO1,0.5025161685674631,30.49,2.0,1.0,3
CC1OCC(=NC)CO1,0.5022677313947541,30.82,2.0,1.0,3
CNC1NCCC1OC,0.5022267536697196,33.29,4.0,1.0,3
CC1(N)NCCCOC1,0.5021889743319461,47.28,2.0,1.0,3
O=C(CCC1)CC1.COC(CN2)C2=O,0.5021664827225593,55.4,2.0,2.0,3
CNC1COCCC(N)C1,0.5020134103289753,47.28,3.0,1.0,3
COC12C(CNC1)C2C=O,0.5017463388514559,38.33,3.0,2.0,3
CC1C=CC(C=NN1)N.CC(C)NC,0.5014904554353732,62.44,6.0,1.0,3
C1N=C(C)C1CCCCC(COC2)NC2,0.5011778220358406,33.62,6.0,2.0,3
C=C1C=NCCC1C=O.CC(C)OCC=C=C,0.5011515613523208,38.66,6.0,1.0,3
CCNC(O1)NC1,0.5011373354695146,33.29,3.0,1.0,3
CCOCC=O.CC1CCCC1NC=O,0.5008352943750158,55.400000000000006,6.0,1.0,3
NCCOCOC1CC1,0.5007499161373921,44.480000000000004,6.0,1.0,3
CNCC1OCON1C,0.5007078151599752,33.73,4.0,1.0,3
C1COC1CC(N2)C2,0.5005595552961438,31.17,2.0,2.0,3
CNCC1COCCOC1,0.5005112317894058,30.49,3.0,1.0,3
C1CCNC1CCC=N,0.5004655486923973,35.88,3.0,1.0,3
CC1OCC(C=N1)C=O,0.500460919072506,38.66,2.0,1.0,3
CCCOC1NC1(C)N,0.5003723095093677,57.19,6.0,1.0,3
C1C(C)CCNN1NC=O,0.499984873061011,44.37,2.0,1.0,3
O=C1CNC2NC#CC12CCC=O,0.49994081174183524,58.2,3.0,2.0,3
CCCOCC1CC1N,0.499782713774095,35.25,6.0,1.0,3
O=C1C(C=C=C=C1C=CC)=C=O,0.49962019247371375,34.14,2.0,1.0,3
N=CCCCNC1C=C1,0.4996160975667109,35.88,5.0,1.0,3
N=CCCC=C1C=C1CC#N,0.49960551246642326,47.64,4.0,1.0,3
N=CCC1CNNC1C=O,0.4996042502956933,64.98,3.0,1.0,3
NC(C)C1COCO1,0.4995677363173522,44.480000000000004,3.0,1.0,3
O1CCC1COCCNC,0.499400421192999,30.490000000000002,6.0,1.0,3
CNCOCOC1CNCC1,0.4991799533067435,42.519999999999996,6.0,1.0,3
N=C1CCC(CC)NN1,0.49861963391240605,47.910000000000004,2.0,1.0,3
NC1(C)CCCOC1,0.4985532087374957,35.25,2.0,1.0,3
CC1COCC1N,0.49823991357149977,35.25,2.0,1.0,3
N=CC1NC1C,0.49797172342751334,45.790000000000006,2.0,1.0,3
N=CC1NC1C=O,0.4979567662704055,62.86000000000001,2.0,1.0,3
C1OC(C2CCCC=C2COCC1NC)CC#CCCCC=C,0.4977135745878865,30.490000000000002,6.0,2.0,3
C12OCCCC(C)C1N(C)CCCNCNC(C)(C)NCCC2=C,0.4975387528756041,48.56,4.0,2.0,3
CC1(NCOC1C2)CN2N,0.4972765198003165,50.519999999999996,2.0,2.0,3
C=CC=NC1CCONCO1,0.4968695697242417,42.849999999999994,2.0,1.0,3
CCC=CC1=CN=CN1C=O,0.49686432969487304,34.89,3.0,1.0,3
CC(C)OCNC1CO1,0.4968290629429731,33.79,6.0,1.0,3
N1C=C1C=C.NCCCC=C2C=C2,0.49649508258878094,47.96,5.0,2.0,3
N=C(C)CC(=O)C1CC1,0.4963900823158274,40.92,4.0,1.0,3
O=C1CC(CCC=O)(N)CC=C=C1C=CC#C,0.49632955587496197,60.16,5.0,1.0,3
CCOOCC1CC1=N,0.4961469748971199,42.31,5.0,1.0,3
C1N=CC1C=NCOCC.C=CC#CN,0.4956060696565935,59.97,5.0,1.0,3
CCCC12CNCC1OCO2,0.49553409743094123,30.49,3.0,2.0,3
C12CNC1C2(C)OCCC=O,0.4954130579868018,38.33,5.0,2.0,3
O=CCC1OCO1,0.495354934443848,35.53,2.0,1.0,3
CC(N)C=NC1=CC2OC2C1C=O,0.49514072547761934,67.97999999999999,5.0,2.0,3
CC(N)C(=O)C(C1)N=C1,0.4951187685131906,55.45,4.0,1.0,3
CCCC(CO1)C12CN2,0.4949910637290278,31.17,3.0,2.0,3
CCCN(O1)N1,0.4947149039877292,33.86,3.0,1.0,3
C1NCN1.CCC2OC2C,0.4946737168276266,36.589999999999996,3.0,2.0,3
C1ONCNC(C)N1C=CC=C=CC=CC#CC,0.49447543035946073,36.53,4.0,1.0,3
O1CC1NCC(N)C=O,0.4942640676697797,67.65,5.0,1.0,3
CCCC1=NCCNNC1=N,0.49418256618328393,60.27,3.0,1.0,3
C1CN=C1CCNN=C,0.4934925223879446,36.75,4.0,1.0,3
C1CCC1(COCN)C=O,0.49345471901522664,52.32,5.0,1.0,3
O=CCSC=C=CC(=O)C1=C2CC=CC21C,0.4926664042989029,34.14,6.0,2.0,3
C1N=CCC(CC(=O)C=O)C2CC2CC=CC=CC=CCCCCCCCCC1,0.4925058198476178,46.5,3.0,2.0,3
CCCNN1COCN1,0.4924795409202808,36.53,4.0,1.0,3
CCC1CNN=C1C=CC=O,0.4923863827750342,41.46,4.0,1.0,3
CC1OC(CN)C=N1,0.4923783315609577,47.61,3.0,1.0,3
C1COCN1C=CN=O.CC2C=CCCO2,0.4923375988660761,51.129999999999995,3.0,2.0,3
N1CNCCCC1.CC=CC2CO2,0.49217121354306137,36.589999999999996,2.0,2.0,3
C1COCN1C=N.C=CC=CCCC=O,0.4921353581948694,53.39,4.0,1.0,3
NCOCC1CO1,0.4912469860501504,47.78,4.0,1.0,3
CCC1COCNC1CC#N,0.4907434229990304,45.05,3.0,1.0,3
CCNC1CCNCOCC1,0.49070637805071166,33.29,3.0,1.0,3
CCC1C2=C1C2=O.C(=O)C,0.49033264911006613,34.14,3.0,2.0,3
C1CN2CC=C2O1.NNCCCC=O,0.4902579998086529,67.59,5.0,2.0,3
C1C=NNCC=C1CC=O,0.4901591378899618,41.46,2.0,1.0,3
CC(C1)=C1ON=O,0.4886027789071992,38.66,3.0,1.0,3
CCCN1CC2=NCC=C1C2CCC=O,0.48845008137501256,32.67,6.0,2.0,3
C1ONN(C)C1N,0.48814266982234067,50.519999999999996,2.0,1.0,3
CC(O1)C1NCCC=O,0.48801654853219084,41.629999999999995,5.0,1.0,3
O1C(C)C1NCCCC=O,0.48800496633033386,41.629999999999995,6.0,1.0,3
O=C(C=CCCN)CC1CCN=N1,0.4872408234954077,67.81,6.0,1.0,3
CCC(N)C1OCC=C1,0.48724012554272944,35.25,4.0,1.0,3
CCCCC1NCOCC=N1,0.4872241428277253,33.62,4.0,1.0,3
O1C(CN)C1C,0.4869976749765496,38.55,3.0,1.0,3
O=CCCC1NCCO1,0.4868788010298287,38.33,3.0,1.0,3
NCOCC(C1)C1,0.4868747287846146,35.25,4.0,1.0,3
C1N=CCC1COCN,0.48678994017057703,47.61,4.0,1.0,3
CNCC1NCOC1C,0.4865913142492093,33.29,4.0,1.0,3
O1CCCOC(C)O1.O=CC=CC=CC2=CC2CC,0.48639938609720623,44.760000000000005,6.0,2.0,3
NCCC1CNCO1,0.4862733658964289,47.28,3.0,1.0,3
C1OOC1ONN(C)NC,0.48596869250583813,54.99,6.0,1.0,3
C1N(C=C)NC=C=C=CC(=O)CC=C1C,0.48549728439623013,32.34,2.0,1.0,3
CC(=O)CC1CNN=N1,0.48505606695419085,53.82,3.0,1.0,3
C1NC12CCCCC2CCC=C=CC=C=C=O,0.4845005702554579,39.010000000000005,4.0,2.0,3
CCCC1NC=NCCO1.CCNC,0.4836472411045778,45.650000000000006,6.0,1.0,3
NCOC1CC1CCC=O,0.48363219515335854,52.32,6.0,1.0,3
C1=C(C)C1(ON)C=O,0.4827068003197872,52.32,4.0,1.0,3
C1=CCO1.CCCCNOC=O,0.48228319097346045,47.56,5.0,1.0,3
C1COC1(N)CCC=O,0.4818008937955405,52.32,4.0,1.0,3
C1C(OC1CC=O)N,0.48174583502995033,52.32,3.0,1.0,3
O=C(C)COCC=O.C1OC(C)O1,0.48164874230145494,61.830000000000005,6.0,1.0,3
CCC(CCC1N)O1,0.48129282750807784,35.25,3.0,1.0,3
C1C=CC=CC=CC(=O)C=CS1CC=O,0.4811135903005919,34.14,2.0,1.0,3
CCC1C=C(C)NOCN1,0.4810689291745115,33.29,3.0,1.0,3
CCC(CC=COOCC1=CC)CC=N1,0.4809155496225791,30.82,3.0,1.0,3
CNC1ONOC1CC,0.4807667234116181,42.519999999999996,4.0,1.0,3
CC1OC(N)C1CC=O,0.48070874111252404,52.32,4.0,1.0,3
O1C(C)C2CC21N,0.47969508176810366,35.25,2.0,2.0,3
C1CN1C=NCN,0.47954783807623824,41.39,2.0,1.0,3
O=C(C)C(N1)=C1.CC#CCC=O,0.47925437709272545,56.080000000000005,3.0,1.0,3
C1C=C=NCCN1NNCN,0.4788604729743869,65.67999999999999,4.0,1.0,3
CC1CC=NC1NC#N,0.47851140740585363,48.18,2.0,1.0,3
N=CN=CCC1=C=C1,0.4783647731049111,36.21,2.0,1.0,3
CC1CCC=N1.OC,0.4782956680188734,32.59,2.0,1.0,3
CCC1=CC=C(C1=O)C=CC(C)C=C=O,0.47746252343125356,34.14,6.0,1.0,3
NC1CC1ON,0.4762671877328222,61.269999999999996,3.0,1.0,3
O=CCC1NCO1,0.4747064088434811,38.33,2.0,1.0,3
CC1NOCC1CNC,0.47444626110693355,33.29,4.0,1.0,3
CC=NCC(CN1)O1.CNCC(CCCC2)C2,0.4743855818155631,45.650000000000006,6.0,2.0,3
C1=CCCCNC1.NC(=O)NCCC=CC2CC2=C,0.47417531552976794,67.15,4.0,2.0,3
O1CN1C=NCC=O,0.47337973510096887,44.97,2.0,1.0,3
C1COCNC=C1C=C.C=CCC2CNCNC2C=N,0.4732760668039161,69.16999999999999,4.0,2.0,3
CCN(C)N1CNN=C1,0.4732519291060012,30.869999999999997,4.0,1.0,3
NCOC1CCCCCCN1,0.47320945518822527,47.28,3.0,1.0,3
N=C=CCC1CONO1,0.4724539058464513,54.34,2.0,1.0,3
COCC1CN1C(OC2)C2.CC(=O)NC,0.47215202651405236,50.57,6.0,2.0,3
C1NC(C)C(=NC1)C=O,0.47183847321925615,41.46,2.0,1.0,3
C1CN1COCN,0.4717960946485511,38.26,4.0,1.0,3
O=C(CC=CC=C)C=CC1=C=CC(C)C1=O,0.4717591155369475,34.14,6.0,1.0,3
C1CCC(C1=O)=CCNCCC=O,0.47092939814695456,46.17,5.0,1.0,3
CCCC1(CN)CC1=O,0.47075089091121675,43.09,5.0,1.0,3
C1N(NC(C)CCCC2=C1C=C=C2C)C(C=O)=C=C,0.470463018402998,32.34,4.0,2.0,3
CC(NCC=C)=C=CC=C.C1(N)CCC=N1,0.4704238724528343,50.41,6.0,1.0,3
C12=CNC1CCC2.CC(C)=N,0.4703881835243644,35.88,2.0,2.0,3
C1C=COCNN1C.CNCCC=O,0.46991457884476373,53.6,5.0,1.0,3
O1CN1C=C=CC=CC=O,0.4695370678208003,32.61,3.0,1.0,3
CC1(C)C(=O)C1N=CCC=O,0.4689380537758952,46.5,5.0,1.0,3
COC=C=O.C1CC=CCC1C=O,0.4688382584852914,43.370000000000005,3.0,1.0,3
CNCC1NCCCCC1=O,0.46829222380800917,41.129999999999995,3.0,1.0,3
C1=CN1NC(C)NCN,0.4682258704662794,53.09,6.0,1.0,3
N#CC1(N)C=CN=C1C,0.4678468132846767,62.17,2.0,1.0,3
C1C(=O)C1CN,0.4676892775205974,43.09,2.0,1.0,3
O=CCC=C1NC1C.C=O,0.467589785666942,56.080000000000005,3.0,1.0,3
C=COCN1COCO1.CC=CC=O,0.46734762948671177,48.0,5.0,1.0,3
C1C(CN)C(=O)C1,0.4665295902589553,43.09,2.0,1.0,3
O=C1CCC1CN,0.4665295902589553,43.09,2.0,1.0,3
CC1N=C(C=CC(=C)CC=C)C=CNO1,0.46652092439231285,33.620000000000005,5.0,1.0,3
CC(=O)C1CSNO1,0.46621336682738873,38.33,2.0,1.0,3
C1C(C)C=CNC=NC1.CC=CC=O,0.46538093168187455,41.46,3.0,1.0,3
C1C(N)C(C)C1=O,0.46496586330163014,43.09,2.0,1.0,3
CC=CC1=NNOC1C=C,0.46482966821876204,33.620000000000005,3.0,1.0,3
C1OCC1ONC.CCC#CCC2NC2,0.4646296569350442,52.43000000000001,5.0,2.0,3
C1C(=O)C(CC)=CCC1=O,0.464267403680527,34.14,2.0,1.0,3
CCNOCC1CN1,0.4636609742217779,43.2,5.0,1.0,3
CCCC1CCCNONO1,0.46349376221995364,42.519999999999996,3.0,1.0,3
C1NC=CC=C1N=C.CCCCC=O,0.463288941174759,41.46,5.0,1.0,3
C1CN2CCCC2NC=CC1.CCC(C)NCC#N,0.46304526580063465,51.09,5.0,2.0,3
O=CC=NC=CC(CC1(C=O)C)=C1C,0.46295506734894537,46.5,6.0,1.0,3
CCCCC(=O)C(=O)C.C1=CC=CC12NO2,0.462940764278408,68.61,6.0,2.0,3
CC1CNOCC(C)N1,0.46289744039660746,33.29,2.0,1.0,3
CC=CC=C(C=O)N.C=NC1CC1,0.46281680907117606,55.45,5.0,1.0,3
CC=CC1(CONO1)CCCC=C,0.4627040180348061,30.49,6.0,1.0,3
O=C(C1)C1=CC=CC=O,0.4618790059565743,34.14,2.0,1.0,3
CCCN1C(C1)(N)C=O,0.46154306235545345,46.1,5.0,1.0,3
C1CCNC1(C=O)N,0.4612384536842141,55.120000000000005,2.0,1.0,3
CCC1CCOOCC1=O,0.4610815114122445,35.53,2.0,1.0,3
C12C=C=C=C(C)C1(C=O)C=CCC(=O)C=CC=CC2,0.4609322726638154,34.14,2.0,2.0,3
CC1CC(=O)C1.CCC(CC)N,0.4607024720449995,43.09,6.0,1.0,3
C1CCC1=NCNOC,0.46035927727244363,33.620000000000005,4.0,1.0,3
NNC1CC1NOC,0.4599639255464016,59.31,5.0,1.0,3
CC1=C(C=C=C1)N.CC=O,0.45996123746489137,43.09,3.0,1.0,3
CONCC1CC(C)C=C1C=O,0.4598836284611476,38.33,6.0,1.0,3
CCC1C(N)ONC1C=O,0.4598740814334108,64.35,4.0,1.0,3
O=C(C1OC)CC1.C=CC=O,0.45974784343544856,43.370000000000005,3.0,1.0,3
CC=NCN1CCC(=O)C1C=O,0.4591919798197869,49.74,4.0,1.0,3
O=CCC=CC=CN=CN1CCCC2=C1C2,0.45911820352346455,32.67,4.0,2.0,3
C=C1NCNC1.C(C2=CC=CC)=C2C=O,0.4589689703301437,41.129999999999995,3.0,2.0,3
O=C1CC1N=NC,0.4589129344568792,41.79,2.0,1.0,3
C1C=NC1(CCC)N=O,0.45870124476514834,41.79,4.0,1.0,3
C1CC1(N)C=O,0.45850982941573776,43.09,2.0,1.0,3
C1CC(N)(C1)C=O,0.45850925265368414,43.09,2.0,1.0,3
C1CC1CC=CC=C=C=C(C=O)C=O,0.45832496560388003,34.14,5.0,1.0,3
C1NOCC=CC=C(C1CCC=O)CC=C=O,0.45821884685493675,55.4,5.0,1.0,3
C1CONCC1CC=O,0.4581786280705092,38.33,2.0,1.0,3
CNNC(N)C(C1)C=N1,0.45734474294171756,62.44,5.0,1.0,3
C1C=NCCS(=O)(CC=O)=CC(C)(C)C=CC(=O)CCCC#CC1,0.45732774535415815,63.57,4.0,1.0,3
C1CCNCO1.CCCN2CC2=O,0.4563192859241449,41.339999999999996,3.0,2.0,3
COC(CC1)C1=O.O=C2CC=CC=C2,0.45567228424454426,43.370000000000005,2.0,2.0,3
C[C@H1]OC(=O)C=O.C(C1)=C1,0.45564426373838285,43.370000000000005,3.0,1.0,3
C=1C(OON=1)CC=O,0.45540331898801123,47.89,2.0,1.0,3
NCNCC(CC1)C1=O,0.4552833685560907,55.12,4.0,1.0,3
CC=CC=C1C=C(C=O)C1CC2NC2C,0.4545360908891796,39.010000000000005,6.0,2.0,3
C1CCN1CCON,0.45421414503897545,38.49,4.0,1.0,3
C1=CC(C=C=C1N=O)C=CN=CC(=C)C2(C)NCC2C#C,0.4541345425443637,53.82,6.0,2.0,3
C1ONCC1(C)N=O,0.45387012767170953,50.69,2.0,1.0,3
CCC1ONCNC1C,0.4538672180724514,33.29,3.0,1.0,3
CCOC1CCC=C1CC#N,0.4538504765701955,33.019999999999996,4.0,1.0,3
CC1(CCC1N)C=O,0.45370244660814574,43.09,3.0,1.0,3
C1CC=C1CN2NC2C=O,0.4536998014523337,42.02,3.0,2.0,3
CN1CCC(=O)C1C=CC=O,0.4532264421706905,37.38,3.0,1.0,3
CC1C(CCN1)CN,0.45260672214679654,38.05,3.0,1.0,3
CNN1CC1(C)N,0.4523851843210443,41.06,4.0,1.0,3
O=CCC1CCNC1C2=CC2(C)CN,0.45210167581284477,55.120000000000005,6.0,2.0,3
C1CC(C=CC1)(C=O)C2=CC=CC=C2C=O,0.45190992741643404,34.14,3.0,2.0,3
C12OOC1CC2C(N)(C)CC,0.45180924979492515,44.480000000000004,5.0,2.0,3
CNCC12C=CC=CC2(C=O)CN=C1,0.4510702687681399,41.46,4.0,2.0,3
CS(C=CC1)=CNNCC1(CC=O)C2CC=CCC2C=O,0.4507771501117145,58.199999999999996,5.0,2.0,3
O=CCC=CC1N=CCC=C1C=O,0.4507543627968522,46.5,4.0,1.0,3
C1C=NC(C=CCC(C1=O)C=O)CC=C,0.45072105098460213,46.5,3.0,1.0,3
CN1CC1C(CC)ON,0.45058565574388226,38.26,6.0,1.0,3
NC1CN(N)N1OC,0.4504975808076694,67.75,4.0,1.0,3
CN=C=CC=CC=C1COCCCC2C1C(C)=N2,0.45007411082058973,33.95,4.0,2.0,3
